i,x,z,recall_naive,recall_naive_sc,recall_rerank
526,-360.209,80.7193,1,1,1
527,-359.338,80.716,1,1,1
528,-358.47,80.7058,1,1,1
529,-357.595,80.6884,1,1,1
530,-356.719,80.664,1,1,1
531,-355.833,80.6383,1,1,1
532,-354.941,80.6124,1,1,1
533,-354.053,80.5841,1,1,1
534,-353.161,80.5539,1,1,1
535,-352.263,80.523,1,1,1
536,-351.358,80.4929,1,1,1
537,-350.45,80.4655,1,1,1
538,-349.553,80.4409,1,1,1
539,-348.66,80.4179,1,1,1
540,-347.763,80.3985,1,1,1
541,-346.868,80.381,1,1,1
542,-345.972,80.3705,1,1,1
543,-345.087,80.3707,1,1,1
544,-344.195,80.3747,1,1,1
545,-343.307,80.3846,1,1,1
546,-342.417,80.403,1,1,1
547,-341.536,80.4275,1,1,1
548,-340.654,80.4557,1,1,1
549,-339.774,80.4834,1,1,1
550,-338.892,80.512,1,1,1
551,-338.011,80.5413,1,1,1
552,-337.14,80.5751,1,1,1
553,-336.27,80.6132,1,1,1
554,-335.403,80.6547,1,1,1
555,-334.529,80.6935,1,1,1
556,-333.659,80.7343,1,1,1
557,-332.791,80.7773,1,1,1
558,-331.933,80.8245,1,1,1
559,-331.066,80.8611,1,1,1
560,-330.197,80.8934,1,1,1
561,-329.325,80.9185,1,1,1
562,-328.462,80.9449,1,1,1
563,-327.606,80.9706,1,1,1
564,-326.739,80.9907,1,1,1
565,-325.874,81.0101,1,1,1
566,-325.002,81.0228,1,1,1
567,-324.144,81.0388,1,1,1
568,-323.28,81.0515,1,1,1
569,-322.424,81.0718,1,1,1
570,-321.562,81.0911,1,1,1
571,-320.714,81.1211,1,1,1
572,-319.862,81.1531,1,1,1
573,-319.012,81.1901,1,1,1
574,-318.156,81.2263,1,1,1
575,-317.301,81.2639,1,1,1
576,-316.451,81.3081,1,1,1
577,-315.602,81.3559,1,1,1
578,-314.759,81.403,1,1,1
579,-313.909,81.4446,1,1,1
580,-313.065,81.4883,1,1,1
581,-312.226,81.5325,1,1,1
582,-311.392,81.5801,1,1,1
583,-310.553,81.6215,1,1,1
584,-309.717,81.6631,1,1,1
585,-308.876,81.707,1,1,1
586,-308.046,81.7555,1,1,1
587,-307.211,81.802,1,1,1
588,-306.379,81.8492,1,1,1
589,-305.55,81.8976,1,1,1
590,-304.719,81.9431,1,1,1
591,-303.889,81.9944,1,1,1
592,-303.053,82.0441,1,1,1
593,-302.218,82.1007,1,1,1
594,-301.376,82.1582,1,1,1
595,-300.535,82.2145,1,1,1
596,-299.688,82.27,1,1,1
597,-298.833,82.3257,1,1,1
598,-297.97,82.3833,1,1,1
599,-297.103,82.4426,1,1,1
600,-296.238,82.5041,1,1,1
601,-295.369,82.5676,1,1,1
602,-294.485,82.6249,1,1,1
603,-293.59,82.6834,1,1,1
604,-292.686,82.7435,1,1,1
605,-291.784,82.8002,1,1,1
606,-290.877,82.8533,1,1,1
607,-289.965,82.9021,1,1,1
608,-289.047,82.9477,1,1,1
609,-288.12,82.9877,1,1,1
610,-287.192,83.0206,1,1,1
611,-286.257,83.0452,1,1,1
612,-285.315,83.062,1,1,1
613,-284.364,83.0735,1,1,1
614,-283.409,83.0807,1,1,1
615,-282.46,83.0893,0.875,0.875,1
616,-281.51,83.0951,0.875,0.875,1
617,-280.556,83.1003,0.875,0.875,1
618,-279.611,83.105,1,1,1
619,-278.67,83.1066,1,1,1
620,-277.733,83.1077,1,1,1
621,-276.801,83.108,1,1,1
622,-275.874,83.1055,1,1,1
623,-274.956,83.1029,1,1,1
624,-274.051,83.0999,1,1,1
625,-273.152,83.0938,1,1,1
626,-272.253,83.0789,1,1,1
627,-271.353,83.0549,1,1,1
628,-270.457,83.0273,1,1,1
629,-269.568,83.0002,1,1,1
630,-268.677,82.971,1,1,1
631,-267.789,82.9444,1,1,1
632,-266.904,82.9226,1,1,1
633,-266.029,82.9039,1,1,1
634,-265.163,82.8898,1,1,1
635,-264.289,82.8762,1,1,1
636,-263.419,82.8732,1,1,1
637,-262.549,82.8752,1,1,1
638,-261.677,82.8855,1,1,1
639,-260.804,82.9033,1,1,1
640,-259.928,82.9263,1,1,1
641,-259.051,82.9544,1,1,1
642,-258.169,82.9904,1,1,1
643,-257.284,83.0333,1,1,1
644,-256.398,83.0847,1,1,1
645,-255.511,83.1456,1,1,1
646,-254.623,83.2134,1,1,1
647,-253.734,83.2906,1,1,1
648,-252.845,83.3738,1,1,1
649,-251.954,83.4634,1,1,1
650,-251.055,83.5506,1,1,1
651,-250.152,83.6377,1,1,1
652,-249.246,83.7255,1,1,1
653,-248.343,83.816,1,1,1
654,-247.44,83.911,1,1,1
655,-246.533,84.0056,1,1,1
