method,frame,update_ms,query_ms,live,phys,rss_kb_end,rss_kb_peak
inc_async,63,68.3260,2.8323,4872083,7389491,2168832,2168840
inc_async,64,67.7045,2.5948,4860885,7510429,2168832,2168840
inc_async,65,68.0775,3.9520,4843349,7631480,2168832,2168840
inc_async,66,69.5424,2.5950,4832742,7752679,2168832,2168840
inc_async,67,71.2899,2.3216,4824309,7873795,2168832,2168840
inc_async,68,72.7069,2.4230,4824793,7994876,2168832,2168840
inc_async,69,73.6766,2.5383,4833508,8115973,2168832,2168840
inc_async,70,74.9028,2.6506,4837326,8236766,2168832,2168840
inc_async,71,75.7026,2.7388,4839058,8357258,2168832,2168840
inc_async,72,77.4967,2.9755,4837318,8477540,2168832,2168840
inc_async,73,79.3793,3.0271,4838802,8597576,2168832,2168840
inc_async,74,80.4436,3.1102,4837232,8717323,2168832,2168840
inc_async,75,79.5170,3.0857,4837757,8836376,2168832,2168840
inc_async,76,78.9706,3.2106,4836585,8955118,2168832,2168840
inc_async,77,78.3026,3.0849,4832275,9073292,2168832,2168840
inc_async,78,78.7233,3.3400,4827745,9190770,2168832,2168840
inc_async,79,76.2049,2.8553,4818272,9308215,2168832,2168840
ikd-Tree,0,24.6718,0.7001,124058,124073,1790208,1790212
ikd-Tree,1,136.9789,0.9772,247923,247995,1790208,1790212
ikd-Tree,2,175.1234,1.0797,371552,371557,1790208,1790212
ikd-Tree,3,183.9379,1.1554,494857,494920,1790208,1790212
ikd-Tree,4,221.8508,1.1767,617787,617817,1790208,1790212
ikd-Tree,5,194.4325,1.3349,740581,740611,1790208,1790212
ikd-Tree,6,196.3918,1.2632,862493,862525,1790208,1790212
ikd-Tree,7,124.6626,1.4901,983649,983871,1790208,1790212
ikd-Tree,8,95.3464,1.5157,1104091,1104508,1790208,1790212
ikd-Tree,9,128.8916,1.6104,1223641,1224238,1790208,1790212
ikd-Tree,10,136.1493,1.7988,1342883,1343596,1790208,1790212
ikd-Tree,11,140.1279,1.7657,1461997,1464179,1790208,1790212
ikd-Tree,12,143.8779,1.8267,1580616,1582021,1790208,1790212
ikd-Tree,13,147.6875,1.8977,1698807,1700468,1790208,1790212
ikd-Tree,14,149.3096,1.9084,1816268,1819279,1790208,1790212
ikd-Tree,15,155.2948,1.9872,1933858,1935520,1790208,1790212
ikd-Tree,16,161.8202,2.1082,2051998,2054374,1790208,1790212
ikd-Tree,17,176.6529,2.1806,2171386,2173912,1790208,1790212
ikd-Tree,18,179.5853,2.1520,2291538,2293638,1790208,1790212
ikd-Tree,19,187.9997,2.3828,2411466,2415853,1790208,1790212
ikd-Tree,20,191.2494,2.4863,2531031,2534562,1790208,1790212
ikd-Tree,21,193.7345,2.3422,2649930,2652541,1790208,1790212
ikd-Tree,22,202.4974,2.4087,2768326,2773384,1790208,1790212
ikd-Tree,23,201.1254,2.3912,2885487,2889777,1790208,1790212
ikd-Tree,24,203.3559,2.4598,3001182,3009884,1790208,1790212
ikd-Tree,25,205.0826,2.4789,3115120,3123100,1790208,1790212
ikd-Tree,26,212.7897,2.3944,3227845,3239495,1790208,1790212
ikd-Tree,27,214.6619,2.6259,3339027,3352506,1790208,1790212
ikd-Tree,28,213.7228,2.4102,3449266,3457448,1790208,1790212
ikd-Tree,29,211.2336,2.5827,3558539,3573045,1790208,1790212
ikd-Tree,30,212.3041,2.5578,3666904,3678739,1790208,1790212
ikd-Tree,31,212.1690,2.4516,3774488,3790253,1790208,1790212
ikd-Tree,32,214.8888,2.2794,3880509,3903093,1790208,1790212
ikd-Tree,33,217.9719,2.2976,3984441,4007579,1790208,1790212
ikd-Tree,34,217.5228,2.3072,4086932,4112382,1790208,1790212
ikd-Tree,35,222.7510,2.2833,4186363,4212433,1790208,1790212
ikd-Tree,36,221.5919,2.3273,4279688,4307610,1790208,1790212
ikd-Tree,37,220.2684,2.3128,4365193,4399925,1790208,1790212
ikd-Tree,38,220.9452,2.3345,4442949,4489942,1790208,1790212
ikd-Tree,39,226.9389,2.4358,4512388,4564736,1790208,1790212
ikd-Tree,40,237.7691,2.5970,4576224,4622045,1790208,1790212
ikd-Tree,41,229.9951,2.6067,4633363,4731903,1790208,1790212
ikd-Tree,42,233.5534,2.7420,4680877,4841785,1790208,1790212
ikd-Tree,43,232.5598,2.7882,4716100,4952569,1790208,1790212
ikd-Tree,44,236.1708,2.7850,4739581,5068258,1790208,1790212
ikd-Tree,45,231.8718,2.8412,4754752,5180470,1790208,1790212
ikd-Tree,46,229.8408,2.9332,4768033,5290128,1790208,1790212
ikd-Tree,47,229.4470,3.1186,4776820,5403832,1790208,1790212
ikd-Tree,48,238.8624,3.1640,4787327,5519730,1790208,1790212
ikd-Tree,49,243.7416,3.1535,4799240,5636827,1790208,1790212
ikd-Tree,50,242.6771,3.3260,4813653,5755413,1790208,1790212
ikd-Tree,51,253.3466,3.2800,4835417,5875211,1790208,1790212
ikd-Tree,52,258.9646,3.3284,4856525,5995988,1790208,1790212
ikd-Tree,53,263.2614,3.4779,4872964,6117868,1790208,1790212
ikd-Tree,54,266.0995,3.5901,4885791,6240507,1790208,1790212
ikd-Tree,55,271.7415,3.8026,4892385,6363850,1790208,1790212
ikd-Tree,56,278.5463,3.7802,4894341,6487082,1790208,1790212
ikd-Tree,57,279.1003,3.8674,4895005,6610212,1790208,1790212
ikd-Tree,58,287.9917,4.0182,4893045,6733141,1790208,1790212
ikd-Tree,59,292.5307,4.2663,4890477,6855844,1790208,1790212
ikd-Tree,60,293.9139,4.1449,4892759,6978413,1790208,1790212
ikd-Tree,61,290.3922,4.5824,4889391,7100574,1790208,1790212
ikd-Tree,62,299.6037,4.8995,4883582,7222306,1790208,1790212
ikd-Tree,63,304.3166,5.2740,4872083,7343002,1790208,1790212
ikd-Tree,64,310.0648,5.4855,4860885,7463940,1790208,1790212
ikd-Tree,65,309.6808,5.9690,4843349,7584991,1790208,1790212
ikd-Tree,66,310.1756,5.8958,4832742,7706190,1790208,1790212
ikd-Tree,67,311.9643,5.9799,4824309,7827306,1790208,1790212
ikd-Tree,68,315.4723,6.4178,4824793,7948387,1790208,1790212
ikd-Tree,69,320.0150,6.1396,4833508,8069484,1790208,1790212
ikd-Tree,70,321.8456,6.4338,4837326,8190277,1790208,1790212
ikd-Tree,71,322.5572,6.1255,4839058,8310769,1790208,1790212
ikd-Tree,72,330.9215,6.5231,4837318,8431051,1790208,1790212
ikd-Tree,73,332.1481,7.3827,4838802,8551087,1790208,1790212
ikd-Tree,74,339.3645,7.3196,4837232,8670834,1790208,1790212
ikd-Tree,75,340.1914,7.4037,4837757,8789887,1790208,1790212
ikd-Tree,76,334.6113,7.3253,4836585,8908629,1790208,1790212
ikd-Tree,77,336.1138,7.8414,4832275,9026803,1790208,1790212
ikd-Tree,78,337.5154,8.6503,4827745,9144281,1790208,1790212
ikd-Tree,79,335.1337,9.0744,4818272,9261726,1790208,1790212
