method,frame,update_ms,query_ms,live,phys,rss_kb_end,rss_kb_peak
inc_b70_d30,233,1356.3326,1.7359,7235893,7235893,2150304,2150304
inc_b70_d30,234,171.5358,1.5807,7235433,7355961,2150304,2150304
inc_b70_d30,235,221.8429,1.5137,7229614,7475552,2150304,2150304
inc_b70_d30,236,955.7256,1.5609,7226277,7595417,2150304,2150304
inc_b70_d30,237,912.5224,1.5985,7236224,7715564,2150304,2150304
inc_b70_d30,238,180.2890,1.7058,7263841,7810683,2150304,2150304
inc_b70_d30,239,188.9819,1.6681,7304063,7930633,2150304,2150304
inc_b65_d30,0,23.4577,0.3239,124668,124668,2150304,2150304
inc_b65_d30,1,54.1947,0.5277,249273,249273,2150304,2150304
inc_b65_d30,2,119.6907,0.9052,373751,373751,2150304,2150304
inc_b65_d30,3,146.0993,0.8051,497918,497918,2150304,2150304
inc_b65_d30,4,154.7580,1.0648,621887,621887,2150304,2150304
inc_b65_d30,5,183.0321,0.9730,745811,745811,2150304,2150304
inc_b65_d30,6,515.0446,0.9779,869184,869184,2150304,2150304
inc_b65_d30,7,101.7704,1.0416,991949,991949,2150304,2150304
inc_b65_d30,8,141.5157,1.0357,1114071,1114071,2150304,2150304
inc_b65_d30,9,165.5084,1.1358,1235421,1235424,2150304,2150304
inc_b65_d30,10,173.8564,1.1216,1356425,1356425,2150304,2150304
inc_b65_d30,11,437.6333,1.0859,1477356,1477359,2150304,2150304
inc_b65_d30,12,589.9449,1.1428,1597775,1597858,2150304,2150304
inc_b65_d30,13,103.5171,1.1472,1717957,1718152,2150304,2150304
inc_b65_d30,14,138.4430,1.1853,1838248,1838557,2150304,2150304
inc_b65_d30,15,179.6625,1.3063,1959091,1959575,2150304,2150304
inc_b65_d30,16,190.2708,1.2655,2080723,2081397,2150304,2150304
inc_b65_d30,17,581.7112,1.2472,2203534,2204503,2150304,2150304
inc_b65_d30,18,115.6982,1.2595,2327080,2328417,2150304,2150304
inc_b65_d30,19,159.8400,1.3050,2450874,2452593,2150304,2150304
inc_b65_d30,20,964.5346,1.2793,2574874,2575422,2150304,2150304
inc_b65_d30,21,130.7483,1.3577,2698905,2700016,2150304,2150304
inc_b65_d30,22,181.6776,1.4048,2822850,2824563,2150304,2150304
inc_b65_d30,23,190.1672,1.4170,2946569,2948736,2150304,2150304
inc_b65_d30,24,189.6198,1.4551,3070140,3073146,2150304,2150304
inc_b65_d30,25,535.4275,1.3939,3193683,3196859,2150304,2150304
inc_b65_d30,26,130.9552,1.3947,3316909,3320917,2150304,2150304
inc_b65_d30,27,442.5828,1.4697,3439704,3444729,2150304,2150304
inc_b65_d30,28,175.6712,1.4286,3562317,3567571,2150304,2150304
inc_b65_d30,29,175.7882,1.4100,3684769,3691577,2150304,2150304
inc_b65_d30,30,1406.1305,1.2978,3807275,3808892,2150304,2150304
inc_b65_d30,31,126.9664,1.3768,3929696,3932409,2150304,2150304
inc_b65_d30,32,148.9033,1.3589,4051773,4056125,2150304,2150304
inc_b65_d30,33,162.6120,1.3177,4173560,4177651,2150304,2150304
inc_b65_d30,34,157.4398,1.5119,4294245,4301140,2150304,2150304
inc_b65_d30,35,575.7942,1.3984,4413975,4423939,2150304,2150304
inc_b65_d30,36,514.0854,1.3501,4533188,4542567,2150304,2150304
inc_b65_d30,37,557.7500,1.4418,4652013,4664916,2150304,2150304
inc_b65_d30,38,579.3225,1.3653,4770208,4786626,2150304,2150304
inc_b65_d30,39,141.7819,1.3841,4887784,4907859,2150304,2150304
inc_b65_d30,40,143.1684,1.3758,5004315,5027299,2150304,2150304
inc_b65_d30,41,165.8550,1.3864,5119087,5147567,2150304,2150304
inc_b65_d30,42,372.4045,1.3910,5232348,5264302,2150304,2150304
inc_b65_d30,43,2401.6158,1.3962,5343215,5350620,2150304,2150304
inc_b65_d30,44,109.8595,1.4254,5451041,5466809,2150304,2150304
inc_b65_d30,45,163.1860,1.4432,5554695,5580897,2150304,2150304
inc_b65_d30,46,154.1101,1.3555,5655630,5690811,2150304,2150304
inc_b65_d30,47,181.6256,1.2724,5756079,5804353,2150304,2150304
inc_b65_d30,48,325.7594,1.3652,5857922,5918118,2150304,2150304
inc_b65_d30,49,183.6507,1.2483,5960220,6034063,2150304,2150304
inc_b65_d30,50,765.8901,1.2834,6063133,6151431,2150304,2150304
inc_b65_d30,51,128.1729,1.3304,6166554,6270241,2150304,2150304
inc_b65_d30,52,180.0764,1.4320,6269934,6379976,2150304,2150304
inc_b65_d30,53,167.7106,1.4356,6372744,6501654,2150304,2150304
inc_b65_d30,54,1681.2933,1.3313,6475245,6624227,2150304,2150304
inc_b65_d30,55,118.2231,1.4205,6575829,6739727,2150304,2150304
inc_b65_d30,56,186.0849,1.5211,6670443,6815609,2150304,2150304
inc_b65_d30,57,174.4877,1.3405,6757502,6938527,2150304,2150304
inc_b65_d30,58,166.0601,1.4900,6837260,7020065,2150304,2150304
inc_b65_d30,59,602.3938,1.5482,6908607,7115480,2150304,2150304
inc_b65_d30,60,210.7100,1.5323,6974417,7216720,2150304,2150304
inc_b65_d30,61,2774.8076,1.5036,7033647,7094556,2150304,2150304
inc_b65_d30,62,156.0258,1.5481,7083663,7215065,2150304,2150304
inc_b65_d30,63,165.9304,1.4105,7121269,7335601,2150304,2150304
inc_b65_d30,64,191.4991,1.5085,7148755,7455422,2150304,2150304
inc_b65_d30,65,446.2706,1.4241,7170209,7576358,2150304,2150304
inc_b65_d30,66,159.1726,1.3960,7191274,7697536,2150304,2150304
inc_b65_d30,67,438.7866,1.6281,7207136,7818634,2150304,2150304
inc_b65_d30,68,1055.0408,1.5554,7222685,7939690,2150304,2150304
inc_b65_d30,69,171.9282,1.5275,7238482,7996141,2150304,2150304
inc_b65_d30,70,156.1995,1.4784,7255054,8116801,2150304,2150304
inc_b65_d30,71,168.3578,1.4338,7277629,8237266,2150304,2150304
inc_b65_d30,72,1238.4123,1.5098,7298404,7298404,2150304,2150304
inc_b65_d30,73,2922.3309,1.5081,7313281,7417866,2150304,2150304
inc_b65_d30,74,155.7795,1.6092,7323558,7536963,2150304,2150304
inc_b65_d30,75,200.8523,1.5272,7326452,7655053,2150304,2150304
inc_b65_d30,76,205.6779,1.6835,7324599,7772494,2150304,2150304
inc_b65_d30,77,477.8164,1.6537,7321111,7890665,2150304,2150304
inc_b65_d30,78,421.5203,1.5742,7314473,8008141,2150304,2150304
inc_b65_d30,79,267.0122,1.6856,7307383,7988507,2150304,2150304
inc_b65_d30,80,672.1523,1.5600,7305223,8105916,2150304,2150304
inc_b65_d30,81,631.5344,1.5985,7298131,8223655,2150304,2150304
inc_b65_d30,82,187.7619,1.5674,7289189,8341533,2150304,2150304
inc_b65_d30,83,1076.6523,1.6587,7276091,7276091,2150304,2150304
inc_b65_d30,84,3101.1462,1.5955,7263798,7395438,2150304,2150304
inc_b65_d30,85,258.5714,1.7309,7244771,7438474,2150304,2150304
inc_b65_d30,86,254.2823,1.7573,7232631,7533050,2150304,2150304
inc_b65_d30,87,227.3310,1.6955,7223179,7636071,2150304,2150304
inc_b65_d30,88,655.1083,1.6107,7222923,7748220,2150304,2150304
inc_b65_d30,89,442.9937,1.5942,7231264,7861699,2150304,2150304
inc_b65_d30,90,207.4738,1.5504,7235340,7982550,2150304,2150304
inc_b65_d30,91,1124.1569,1.5354,7237939,8099772,2150304,2150304
inc_b65_d30,92,178.2657,1.6364,7237472,8218444,2150304,2150304
inc_b65_d30,93,1162.2168,1.6224,7240603,7240603,2150304,2150304
inc_b65_d30,94,3149.0940,1.5797,7241060,7362143,2150304,2150304
inc_b65_d30,95,220.2021,1.5143,7244327,7483702,2150304,2150304
inc_b65_d30,96,235.4540,1.5921,7246251,7605345,2150304,2150304
inc_b65_d30,97,319.4458,1.5385,7245807,7727213,2150304,2150304
inc_b65_d30,98,282.7323,1.5470,7246168,7849383,2150304,2150304
inc_b65_d30,99,492.8167,1.5880,7241916,7971865,2150304,2150304
inc_b65_d30,100,520.4822,1.5102,7240992,8094522,2150304,2150304
inc_b65_d30,101,1417.2667,1.7111,7240092,7915558,2150304,2150304
inc_b65_d30,102,181.7321,1.5231,7245362,8038345,2150304,2150304
inc_b65_d30,103,260.2471,1.5645,7247590,8155043,2150304,2150304
inc_b65_d30,104,1151.7789,1.6349,7251281,7251281,2150304,2150304
inc_b65_d30,105,3214.8679,1.3733,7272416,7374486,2150304,2150304
inc_b65_d30,106,241.9327,1.4623,7304549,7497662,2150304,2150304
inc_b65_d30,107,265.7414,1.4192,7336435,7620896,2150304,2150304
inc_b65_d30,108,320.3382,1.4264,7361130,7744040,2150304,2150304
inc_b65_d30,109,302.0693,1.3842,7380062,7867223,2150304,2150304
inc_b65_d30,110,437.2624,1.4355,7384306,7990383,2150304,2150304
inc_b65_d30,111,580.7525,1.4819,7377450,8113519,2150304,2150304
inc_b65_d30,112,264.6911,1.4479,7365383,8236542,2150304,2150304
inc_b65_d30,113,1259.8361,1.5244,7351206,8359267,2150304,2150304
inc_b65_d30,114,1311.2969,1.5504,7339368,7339368,2150304,2150304
inc_b65_d30,115,3327.6241,1.4918,7330402,7462004,2150304,2150304
inc_b65_d30,116,219.9259,1.5961,7324654,7584579,2150304,2150304
inc_b65_d30,117,292.0549,1.5539,7319559,7706986,2150304,2150304
inc_b65_d30,118,355.4659,1.5281,7323107,7828976,2150304,2150304
inc_b65_d30,119,442.0927,1.5185,7312610,7950655,2150304,2150304
inc_b65_d30,120,366.9353,1.6448,7302181,8072085,2150304,2150304
inc_b65_d30,121,499.4128,1.5125,7294841,8193676,2150304,2150304
inc_b65_d30,122,864.6038,1.4851,7291398,8315125,2150304,2150304
inc_b65_d30,123,1870.7268,1.5851,7286975,7286975,2150304,2150304
inc_b65_d30,124,3417.3570,1.5590,7289407,7408624,2150304,2150304
inc_b65_d30,125,248.3051,1.5511,7303712,7530223,2150304,2150304
inc_b65_d30,126,335.4190,1.6188,7320660,7651749,2150304,2150304
inc_b65_d30,127,333.4260,1.5196,7335561,7772615,2150304,2150304
inc_b65_d30,128,521.7190,1.5651,7341348,7892910,2150304,2150304
inc_b65_d30,129,485.0095,1.5801,7335662,8011731,2150304,2150304
inc_b65_d30,130,607.3346,1.5591,7328004,8129680,2150304,2150304
inc_b65_d30,131,248.3266,1.6411,7316680,8211720,2150304,2150304
inc_b65_d30,132,1084.2278,1.6556,7300685,8056402,2150304,2150304
inc_b65_d30,133,234.0937,1.5663,7282999,8171088,2150304,2150304
inc_b65_d30,134,1253.0939,1.5857,7263804,7263804,2150304,2150304
inc_b65_d30,135,3345.0014,1.5750,7247240,7378263,2150304,2150304
inc_b65_d30,136,217.7345,1.5711,7249751,7492741,2150304,2150304
inc_b65_d30,137,260.9572,1.6195,7261898,7608648,2150304,2150304
inc_b65_d30,138,364.0920,1.6144,7276915,7726216,2150304,2150304
inc_b65_d30,139,819.6618,1.5358,7284980,7844996,2150304,2150304
inc_b65_d30,140,176.5252,1.6158,7288869,7964788,2150304,2150304
inc_b65_d30,141,257.9934,1.5780,7290466,8085670,2150304,2150304
inc_b65_d30,142,330.9767,1.6884,7293356,8207115,2150304,2150304
inc_b65_d30,143,1327.6990,1.5927,7297634,8328486,2150304,2150304
inc_b65_d30,144,1279.9485,1.7534,7300555,7300555,2150304,2150304
inc_b65_d30,145,3405.9729,1.6220,7302934,7421807,2150304,2150304
inc_b65_d30,146,207.6203,1.6041,7307958,7542753,2150304,2150304
inc_b65_d30,147,256.3360,1.7202,7314689,7663455,2150304,2150304
inc_b65_d30,148,244.8787,1.6853,7326350,7784512,2150304,2150304
inc_b65_d30,149,817.0702,1.6685,7341039,7906231,2150304,2150304
inc_b65_d30,150,187.3344,1.6458,7354851,8028418,2150304,2150304
inc_b65_d30,151,788.6043,1.5619,7365750,8150306,2150304,2150304
inc_b65_d30,152,774.2050,1.6809,7374827,8272648,2150304,2150304
inc_b65_d30,153,223.0504,1.7671,7383521,8395043,2150304,2150304
inc_b65_d30,154,1384.4800,1.7590,7391719,7391719,2150304,2150304
inc_b65_d30,155,3482.6778,1.6171,7397842,7516202,2150304,2150304
inc_b65_d30,156,212.2391,1.7732,7401117,7641554,2150304,2150304
inc_b65_d30,157,260.4076,1.7359,7402035,7767338,2150304,2150304
inc_b65_d30,158,311.8206,1.7448,7399541,7893280,2150304,2150304
inc_b65_d30,159,223.0514,1.7671,7392689,8019409,2150304,2150304
inc_b65_d30,160,1064.3416,1.7624,7383314,8145612,2150304,2150304
inc_b65_d30,161,206.4553,1.8410,7375912,8271765,2150304,2150304
inc_b65_d30,162,1058.2679,1.7600,7365982,8395775,2150304,2150304
inc_b65_d30,163,1395.0510,1.8833,7355134,7355134,2150304,2150304
inc_b65_d30,164,3539.4607,1.7002,7344880,7480956,2150304,2150304
inc_b65_d30,165,236.2384,1.7766,7339242,7606373,2150304,2150304
inc_b65_d30,166,300.0079,1.7263,7337321,7728414,2150304,2150304
inc_b65_d30,167,377.3665,1.7843,7334475,7850784,2150304,2150304
inc_b65_d30,168,292.8986,1.7309,7327667,7972195,2150304,2150304
inc_b65_d30,169,771.0401,1.6794,7321858,8023928,2150304,2150304
inc_b65_d30,170,434.0054,1.6390,7317850,8144595,2150304,2150304
inc_b65_d30,171,1135.5293,1.5750,7311457,8263309,2150304,2150304
inc_b65_d30,172,781.9806,1.7026,7303000,7842449,2150304,2150304
inc_b65_d30,173,301.0743,1.6848,7291170,7959351,2150304,2150304
inc_b65_d30,174,344.0105,1.6567,7278076,8075616,2150304,2150304
inc_b65_d30,175,1292.4674,1.7183,7261984,7261984,2150304,2150304
inc_b65_d30,176,3546.9964,1.6207,7243934,7375894,2150304,2150304
inc_b65_d30,177,219.9418,1.6449,7222468,7488284,2150304,2150304
inc_b65_d30,178,320.1611,1.7540,7200344,7566062,2150304,2150304
inc_b65_d30,179,279.1891,1.6583,7181923,7677999,2150304,2150304
inc_b65_d30,180,502.8882,1.6107,7164611,7789734,2150304,2150304
inc_b65_d30,181,727.1225,1.7725,7152187,7832792,2150304,2150304
inc_b65_d30,182,296.0304,1.7160,7143359,7947446,2150304,2150304
inc_b65_d30,183,848.7332,1.5690,7137486,8063808,2150304,2150304
inc_b65_d30,184,415.0064,1.6757,7133724,8138137,2150304,2150304
inc_b65_d30,185,1779.0615,1.6015,7132069,7132069,2150304,2150304
inc_b65_d30,186,3597.1869,1.6803,7136611,7251613,2150304,2150304
inc_b65_d30,187,267.1290,1.7125,7141594,7372562,2150304,2150304
inc_b65_d30,188,292.8454,1.7077,7149848,7493272,2150304,2150304
inc_b65_d30,189,334.7966,1.7043,7158101,7615877,2150304,2150304
inc_b65_d30,190,861.1699,1.6848,7172688,7738902,2150304,2150304
inc_b65_d30,191,197.9822,1.7562,7189598,7861205,2150304,2150304
inc_b65_d30,192,877.4596,1.7599,7215601,7917029,2150304,2150304
inc_b65_d30,193,780.9936,1.6258,7247010,8040678,2150304,2150304
inc_b65_d30,194,216.6971,1.5948,7282416,8164291,2150304,2150304
inc_b65_d30,195,301.7741,1.5339,7314456,8287978,2150304,2150304
inc_b65_d30,196,1410.4421,1.5967,7342169,7342169,2150304,2150304
inc_b65_d30,197,3703.8320,1.5951,7362539,7465244,2150304,2150304
inc_b65_d30,198,234.5631,1.5340,7375742,7588195,2150304,2150304
inc_b65_d30,199,283.1486,1.5526,7383100,7711077,2150304,2150304
inc_b65_d30,200,308.8507,1.4589,7386274,7833241,2150304,2150304
inc_b65_d30,201,394.6697,1.4982,7385770,7955516,2150304,2150304
inc_b65_d30,202,716.6966,1.4788,7384403,8077836,2150304,2150304
inc_b65_d30,203,900.0250,1.4858,7381914,8200613,2150304,2150304
inc_b65_d30,204,655.0970,1.5024,7380279,8323554,2150304,2150304
inc_b65_d30,205,250.3971,1.6657,7378255,8446749,2150304,2150304
inc_b65_d30,206,1467.7631,1.5005,7380034,7380034,2150304,2150304
inc_b65_d30,207,3771.2585,1.5253,7383706,7502949,2150304,2150304
inc_b65_d30,208,244.4992,1.4346,7391934,7625861,2150304,2150304
inc_b65_d30,209,285.4184,1.4904,7399294,7748400,2150304,2150304
inc_b65_d30,210,359.5443,1.5941,7404636,7848901,2150304,2150304
inc_b65_d30,211,264.1807,1.4288,7413246,7970573,2150304,2150304
inc_b65_d30,212,638.5032,1.6045,7416354,8091862,2150304,2150304
inc_b65_d30,213,1190.5880,1.4279,7408583,8212962,2150304,2150304
inc_b65_d30,214,212.7633,1.3652,7399106,8333903,2150304,2150304
inc_b65_d30,215,1418.0581,1.5236,7388174,7873629,2150304,2150304
inc_b65_d30,216,249.2718,1.4307,7375259,7994065,2150304,2150304
inc_b65_d30,217,432.3132,1.6448,7360667,8114075,2150304,2150304
inc_b65_d30,218,381.7712,1.5620,7346460,8233931,2150304,2150304
inc_b65_d30,219,2478.0846,1.5091,7333242,7333242,2150304,2150304
inc_b65_d30,220,3739.1057,1.4669,7321931,7452673,2150304,2150304
inc_b65_d30,221,269.3117,1.4615,7314736,7572441,2150304,2150304
inc_b65_d30,222,247.4981,1.4215,7313674,7692316,2150304,2150304
inc_b65_d30,223,312.3947,1.5010,7308214,7812171,2150304,2150304
inc_b65_d30,224,580.3757,1.5036,7298674,7931776,2150304,2150304
inc_b65_d30,225,825.9268,1.5726,7285357,8031431,2150304,2150304
inc_b65_d30,226,205.3648,1.6044,7273365,8150479,2150304,2150304
inc_b65_d30,227,213.0275,1.5975,7259389,8263204,2150304,2150304
inc_b65_d30,228,2649.8959,1.6421,7241658,7241658,2150304,2150304
inc_b65_d30,229,3690.3759,1.6206,7225598,7361350,2150304,2150304
inc_b65_d30,230,212.4693,1.6007,7218314,7480825,2150304,2150304
inc_b65_d30,231,254.1107,1.5676,7221145,7600515,2150304,2150304
inc_b65_d30,232,256.5843,1.6103,7229783,7720811,2150304,2150304
inc_b65_d30,233,695.0746,1.5887,7235893,7840582,2150304,2150304
inc_b65_d30,234,505.3887,1.5894,7235433,7960649,2150304,2150304
inc_b65_d30,235,381.5212,1.6692,7229614,7944649,2150304,2150304
inc_b65_d30,236,852.5028,1.6718,7226277,8064516,2150304,2150304
inc_b65_d30,237,819.9318,1.5427,7236224,8184661,2150304,2150304
inc_b65_d30,238,194.6219,1.5983,7263841,8304795,2150304,2150304
inc_b65_d30,239,1447.8789,1.5751,7304063,7304063,2150304,2150304
inc_b85_d50,0,23.4866,0.3419,124668,124668,2150304,2150304
inc_b85_d50,1,54.1046,0.5344,249273,249273,2150304,2150304
inc_b85_d50,2,38.3608,0.7311,373751,373751,2150304,2150304
inc_b85_d50,3,49.7834,0.7823,497918,497918,2150304,2150304
inc_b85_d50,4,58.0155,0.9369,621887,621887,2150304,2150304
inc_b85_d50,5,62.9529,0.9478,745811,745811,2150304,2150304
inc_b85_d50,6,61.5411,0.9923,869184,869184,2150304,2150304
inc_b85_d50,7,63.2607,1.0083,991949,991949,2150304,2150304
inc_b85_d50,8,63.3402,1.0983,1114071,1114071,2150304,2150304
inc_b85_d50,9,68.8087,1.1087,1235421,1235427,2150304,2150304
inc_b85_d50,10,63.8687,1.1168,1356425,1356429,2150304,2150304
inc_b85_d50,11,70.6306,1.1080,1477356,1477373,2150304,2150304
inc_b85_d50,12,74.6771,1.0970,1597775,1597862,2150304,2150304
inc_b85_d50,13,88.1050,1.1328,1717957,1718153,2150304,2150304
inc_b85_d50,14,65.8367,1.1848,1838248,1838557,2150304,2150304
inc_b85_d50,15,70.4139,1.1883,1959091,1959554,2150304,2150304
inc_b85_d50,16,83.3013,1.2204,2080723,2081378,2150304,2150304
inc_b85_d50,17,566.2039,1.2145,2203534,2204482,2150304,2150304
inc_b85_d50,18,56.1865,1.2252,2327080,2328300,2150304,2150304
inc_b85_d50,19,64.6325,1.2879,2450874,2452572,2150304,2150304
inc_b85_d50,20,69.2776,1.3303,2574874,2577053,2150304,2150304
inc_b85_d50,21,77.3297,1.3604,2698905,2701589,2150304,2150304
inc_b85_d50,22,80.4475,1.3734,2822850,2826154,2150304,2150304
inc_b85_d50,23,86.6454,1.4682,2946569,2950652,2150304,2150304
inc_b85_d50,24,68.5311,1.5020,3070140,3075171,2150304,2150304
inc_b85_d50,25,1112.0785,1.4444,3193683,3194734,2150304,2150304
inc_b85_d50,26,53.0058,1.4150,3316909,3319279,2150304,2150304
inc_b85_d50,27,61.4023,1.4629,3439704,3443520,2150304,2150304
inc_b85_d50,28,61.8596,1.4094,3562317,3566066,2150304,2150304
inc_b85_d50,29,67.2712,1.3778,3684769,3690072,2150304,2150304
inc_b85_d50,30,63.0461,1.3155,3807275,3811845,2150304,2150304
inc_b85_d50,31,67.2714,1.4230,3929696,3935960,2150304,2150304
inc_b85_d50,32,67.9184,1.4218,4051773,4055074,2150304,2150304
inc_b85_d50,33,73.5756,1.3489,4173560,4178899,2150304,2150304
inc_b85_d50,34,82.2353,1.3648,4294245,4300664,2150304,2150304
inc_b85_d50,35,72.6853,1.4113,4413975,4423646,2150304,2150304
inc_b85_d50,36,74.0345,1.4206,4533188,4546093,2150304,2150304
inc_b85_d50,37,76.8555,1.4691,4652013,4668397,2150304,2150304
inc_b85_d50,38,75.5526,1.3811,4770208,4790075,2150304,2150304
inc_b85_d50,39,82.1748,1.4855,4887784,4909906,2150304,2150304
inc_b85_d50,40,76.1300,1.3238,5004315,5030993,2150304,2150304
inc_b85_d50,41,73.0173,1.3566,5119087,5148532,2150304,2150304
inc_b85_d50,42,88.3903,1.3348,5232348,5267954,2150304,2150304
inc_b85_d50,43,440.6586,1.4320,5343215,5385105,2150304,2150304
inc_b85_d50,44,74.8707,1.4162,5451041,5501239,2150304,2150304
inc_b85_d50,45,68.7502,1.4413,5554695,5615390,2150304,2150304
inc_b85_d50,46,71.6802,1.4350,5655630,5728100,2150304,2150304
inc_b85_d50,47,70.1775,1.3193,5756079,5841878,2150304,2150304
inc_b85_d50,48,532.2547,1.3226,5857922,5955592,2150304,2150304
inc_b85_d50,49,63.0203,1.2053,5960220,6072076,2150304,2150304
inc_b85_d50,50,77.0343,1.3072,6063133,6174733,2150304,2150304
inc_b85_d50,51,670.8370,1.3363,6166554,6294299,2150304,2150304
inc_b85_d50,52,679.4033,1.4483,6269934,6414603,2150304,2150304
inc_b85_d50,53,60.8428,1.3378,6372744,6536391,2150304,2150304
inc_b85_d50,54,68.9914,1.3339,6475245,6651158,2150304,2150304
inc_b85_d50,55,73.3966,1.3755,6575829,6774402,2150304,2150304
inc_b85_d50,56,80.6364,1.4646,6670443,6891425,2150304,2150304
inc_b85_d50,57,76.9231,1.5032,6757502,7014269,2150304,2150304
inc_b85_d50,58,104.5613,1.4992,6837260,7040143,2150304,2150304
inc_b85_d50,59,1017.1383,1.5202,6908607,7154845,2150304,2150304
inc_b85_d50,60,1059.1835,1.5101,6974417,7229190,2150304,2150304
inc_b85_d50,61,60.8950,1.4267,7033647,7350136,2150304,2150304
inc_b85_d50,62,70.3099,1.4857,7083663,7465303,2150304,2150304
inc_b85_d50,63,93.8980,1.5178,7121269,7483491,2150304,2150304
inc_b85_d50,64,85.9690,1.6926,7148755,7556712,2150304,2150304
inc_b85_d50,65,76.9175,1.5449,7170209,7635895,2150304,2150304
inc_b85_d50,66,76.3839,1.4762,7191274,7748057,2150304,2150304
inc_b85_d50,67,269.8973,1.5185,7207136,7207136,2150304,2150304
inc_b85_d50,68,2888.9676,1.4759,7222685,7328190,2150304,2150304
inc_b85_d50,69,61.5051,1.5337,7238482,7447598,2150304,2150304
inc_b85_d50,70,68.0340,1.5151,7255054,7568321,2150304,2150304
inc_b85_d50,71,75.9748,1.4400,7277629,7688040,2150304,2150304
inc_b85_d50,72,79.6381,1.4670,7298404,7808216,2150304,2150304
inc_b85_d50,73,78.3545,1.4742,7313281,7927778,2150304,2150304
inc_b85_d50,74,82.4910,1.4132,7323558,8047187,2150304,2150304
inc_b85_d50,75,80.8031,1.4359,7326452,8166171,2150304,2150304
inc_b85_d50,76,71.6453,1.6746,7324599,8283398,2150304,2150304
inc_b85_d50,77,84.1731,1.6403,7321111,8401569,2150304,2150304
inc_b85_d50,78,88.6896,1.6513,7314473,8519045,2150304,2150304
inc_b85_d50,79,93.2584,1.4173,7307383,8636470,2150304,2150304
inc_b85_d50,80,156.6825,1.5201,7305223,8527021,2150304,2150304
inc_b85_d50,81,86.1879,1.6117,7298131,8644734,2150304,2150304
inc_b85_d50,82,104.9206,1.4935,7289189,8762710,2150304,2150304
inc_b85_d50,83,87.6795,1.5073,7276091,8881277,2150304,2150304
inc_b85_d50,84,717.0362,1.6157,7263798,7263798,2150304,2150304
inc_b85_d50,85,90.8583,1.5606,7244771,7382893,2150304,2150304
inc_b85_d50,86,887.7226,1.6999,7232631,7439865,2150304,2150304
inc_b85_d50,87,80.5250,1.7156,7223179,7548661,2150304,2150304
inc_b85_d50,88,298.1304,1.6956,7222923,7668726,2150304,2150304
inc_b85_d50,89,84.0817,1.7991,7231264,7774289,2150304,2150304
inc_b85_d50,90,82.5973,1.6690,7235340,7895239,2150304,2150304
inc_b85_d50,91,1576.5959,1.7278,7237939,7237939,2150304,2150304
inc_b85_d50,92,2924.2127,1.5479,7237472,7358560,2150304,2150304
inc_b85_d50,93,67.4312,1.4483,7240603,7480151,2150304,2150304
inc_b85_d50,94,76.2263,1.7651,7241060,7601208,2150304,2150304
inc_b85_d50,95,84.6965,1.5122,7244327,7722868,2150304,2150304
inc_b85_d50,96,93.9117,1.5770,7246251,7844451,2150304,2150304
inc_b85_d50,97,87.0691,1.6441,7245807,7966249,2150304,2150304
inc_b85_d50,98,90.0897,1.6484,7246168,8088480,2150304,2150304
inc_b85_d50,99,105.0845,1.5402,7241916,8210941,2150304,2150304
inc_b85_d50,100,96.6690,1.5591,7240992,8333591,2150304,2150304
inc_b85_d50,101,100.9868,1.5979,7240092,8456250,2150304,2150304
inc_b85_d50,102,90.0598,1.5612,7245362,8579023,2150304,2150304
inc_b85_d50,103,105.4709,1.6125,7247590,8701907,2150304,2150304
inc_b85_d50,104,108.1146,1.7211,7251281,8824914,2150304,2150304
inc_b85_d50,105,293.1462,1.7125,7272416,8477686,2150304,2150304
inc_b85_d50,106,136.3297,1.7120,7304549,8600862,2150304,2150304
inc_b85_d50,107,122.6892,1.6782,7336435,8724096,2150304,2150304
inc_b85_d50,108,108.2178,1.7364,7361130,8847240,2150304,2150304
inc_b85_d50,109,827.0067,1.7398,7380062,7380062,2150304,2150304
inc_b85_d50,110,155.6309,1.5860,7384306,7503231,2150304,2150304
inc_b85_d50,111,98.8715,1.7102,7377450,7626381,2150304,2150304
inc_b85_d50,112,98.2234,1.6703,7365383,7749405,2150304,2150304
inc_b85_d50,113,103.3228,1.7617,7351206,7872134,2150304,2150304
inc_b85_d50,114,115.6435,1.6798,7339368,7994746,2150304,2150304
inc_b85_d50,115,408.0351,1.9400,7330402,7330402,2150304,2150304
inc_b85_d50,116,3177.6404,1.4906,7324654,7452971,2150304,2150304
inc_b85_d50,117,70.9253,1.5344,7319559,7575378,2150304,2150304
inc_b85_d50,118,83.6661,1.5569,7323107,7697357,2150304,2150304
inc_b85_d50,119,90.2438,1.5706,7312610,7819030,2150304,2150304
inc_b85_d50,120,94.7697,1.6541,7302181,7940459,2150304,2150304
inc_b85_d50,121,100.1649,1.4937,7294841,8062048,2150304,2150304
inc_b85_d50,122,110.7504,1.5564,7291398,8183498,2150304,2150304
inc_b85_d50,123,103.6885,1.6647,7286975,8305014,2150304,2150304
inc_b85_d50,124,177.7752,1.6706,7289407,8426663,2150304,2150304
inc_b85_d50,125,126.5721,1.7195,7303712,8483208,2150304,2150304
inc_b85_d50,126,105.7129,1.6450,7320660,8604734,2150304,2150304
inc_b85_d50,127,227.9503,1.5046,7335561,8725601,2150304,2150304
inc_b85_d50,128,277.2536,1.6657,7341348,8845895,2150304,2150304
